,0,1,2,3,4
0,310.00000000000324,32.00000000000042,285.0000000000028,248.00000000000324,167.00000000000188
1,310.00000000000034,31.999999999999982,285.0,248.00000000000028,166.99999999999997
2,310.0000000000003,32.00000000000001,284.99999999999966,248.00000000000182,167.00000000000045
3,309.9999999999983,32.000000000000384,285.0000000000008,247.99999999999963,167.00000000000065
4,309.9999999999998,31.999999999999996,284.9999999999972,248.000000000004,166.99999999999827
5,309.999999999999,31.99999999999997,284.9999999999981,248.00000000000074,167.00000000000148
6,310.0000000000008,32.000000000000085,285.0000000000005,248.0000000000029,166.99999999999937
7,310.0000000000011,31.999999999999986,285.00000000000045,247.99999999999827,167.0000000000005
8,310.0000000000004,32.000000000000014,284.9999999999995,248.00000000000094,167.0000000000022
9,309.99999999999795,32.00000000000022,284.9999999999992,248.00000000000205,166.9999999999985
10,310.00000000000136,31.999999999999805,284.9999999999975,247.99999999999744,167.00000000000037
11,310.0000000000014,32.000000000000504,285.0000000000014,247.99999999999844,166.99999999999943
12,310.0000000000012,31.99999999999978,285.00000000000074,248.00000000000006,167.00000000000074
13,310.0000000000003,32.00000000000002,284.9999999999976,248.00000000000009,167.00000000000017
14,309.9999999999982,32.00000000000021,285.0000000000007,248.00000000000057,166.99999999999957
15,309.99999999999955,31.999999999999805,284.9999999999999,247.9999999999993,167.00000000000026
16,310.00000000000136,31.99999999999993,285.0000000000009,248.0000000000005,166.99999999999991
17,309.9999999999992,32.00000000000026,284.9999999999998,248.0000000000005,166.99999999999923
18,309.9999999999992,32.00000000000008,285.00000000000074,248.00000000000063,166.99999999999898
19,310.0000000000016,32.00000000000005,284.9999999999997,247.9999999999992,167.00000000000105
20,310.0000000000006,32.00000000000013,284.99999999999966,248.0000000000004,167.00000000000082
21,309.9999999999999,31.999999999999982,284.99999999999955,247.99999999999926,167.00000000000045
22,309.99999999999915,31.999999999999858,285.0000000000012,248.00000000000114,166.9999999999997
23,309.9999999999996,31.99999999999994,285.00000000000034,248.00000000000028,167.0000000000004
24,309.9999999999987,32.0,285.0000000000001,248.00000000000094,166.99999999999991
25,310.0000000000001,31.99999999999992,285.0000000000007,247.99999999999991,167.00000000000023
26,309.99999999999983,31.99999999999996,284.9999999999992,248.0000000000002,167.0000000000003
27,309.9999999999998,32.00000000000001,285.0,247.99999999999906,166.99999999999932
28,310.0000000000005,32.000000000000114,285.00000000000006,248.00000000000065,167.00000000000006
29,310.000000000001,31.999999999999964,285.00000000000017,247.9999999999998,167.00000000000006
30,309.9999999999999,31.999999999999986,285.00000000000045,247.99999999999991,167.0000000000001
31,310.00000000000017,32.00000000000006,284.9999999999999,248.0000000000004,167.00000000000006
32,309.99999999999983,32.00000000000006,285.0000000000006,248.00000000000037,167.0000000000002
33,310.00000000000045,31.999999999999957,285.0000000000006,247.9999999999996,166.99999999999983
34,310.0000000000003,32.000000000000014,285.00000000000034,248.00000000000114,166.99999999999986
35,309.9999999999998,31.999999999999982,285.0000000000002,247.99999999999943,167.00000000000023
36,309.9999999999997,31.99999999999998,284.9999999999995,247.99999999999963,166.99999999999991
37,309.99999999999915,32.00000000000004,284.9999999999998,247.99999999999974,167.00000000000048
38,309.9999999999998,31.999999999999943,285.0000000000005,247.99999999999983,166.9999999999997
39,310.0000000000009,31.999999999999947,284.9999999999999,248.00000000000043,167.00000000000023
40,310.0000000000005,31.999999999999954,285.00000000000097,248.0000000000003,166.99999999999966
41,309.9999999999996,32.000000000000014,284.9999999999997,248.00000000000057,167.00000000000043
42,309.99999999999994,32.00000000000008,284.99999999999994,248.00000000000006,166.99999999999977
43,310.00000000000017,31.999999999999982,284.9999999999998,247.99999999999986,166.9999999999997
44,310.0000000000003,32.0,284.9999999999996,248.00000000000023,166.99999999999994
45,309.99999999999983,32.00000000000002,285.00000000000045,247.9999999999997,167.00000000000014
46,310.00000000000006,32.000000000000064,285.00000000000045,248.00000000000014,167.00000000000009
47,310.00000000000006,32.00000000000002,284.9999999999998,247.99999999999957,166.99999999999974
48,310.0000000000005,32.00000000000011,285.00000000000017,247.99999999999963,166.99999999999986
49,310.0,32.00000000000002,284.99999999999955,248.00000000000014,167.00000000000028
50,310.0000000000005,31.999999999999975,285.0000000000004,248.0000000000002,167.00000000000006
51,310.0000000000001,31.999999999999904,284.99999999999994,247.99999999999983,167.0
52,309.9999999999996,31.99999999999996,284.9999999999998,248.0,166.9999999999996
53,310.0000000000003,32.00000000000006,284.9999999999998,247.99999999999955,167.00000000000043
54,309.9999999999997,31.99999999999999,284.9999999999996,248.0000000000006,166.9999999999998
55,310.0000000000001,31.999999999999975,285.0000000000001,247.9999999999999,167.00000000000006
56,309.99999999999994,31.99999999999994,285.0000000000006,247.99999999999977,166.99999999999991
57,310.0,32.00000000000002,284.99999999999955,247.9999999999994,167.0
58,309.9999999999999,32.00000000000008,285.0000000000003,247.9999999999991,166.9999999999999
59,310.0,31.99999999999996,285.00000000000045,248.00000000000034,167.00000000000028
60,310.0000000000002,31.999999999999986,285.00000000000006,248.00000000000028,167.00000000000048
61,310.0000000000001,31.999999999999922,284.9999999999995,247.9999999999995,167.00000000000014
62,309.9999999999998,32.0,284.9999999999998,248.00000000000037,167.00000000000017
63,309.99999999999994,31.99999999999988,284.9999999999997,248.00000000000054,166.9999999999999
64,310.00000000000034,31.99999999999992,285.00000000000017,248.0,167.00000000000057
65,309.9999999999996,31.999999999999968,284.9999999999999,248.00000000000014,166.99999999999966
66,310.0000000000001,31.99999999999994,285.0,247.99999999999986,166.99999999999986
67,310.00000000000045,31.999999999999968,285.00000000000057,248.00000000000026,166.9999999999996
68,310.00000000000057,32.00000000000004,284.99999999999966,248.0000000000003,167.00000000000017
69,310.00000000000045,32.000000000000014,285.00000000000097,248.00000000000014,167.00000000000003
70,310.0000000000001,32.0,285.0000000000004,248.00000000000003,167.00000000000009
71,310.0000000000005,32.000000000000085,285.00000000000045,248.00000000000006,166.9999999999998
72,309.9999999999996,31.999999999999932,285.0,247.99999999999963,166.9999999999997
73,310.00000000000017,31.99999999999995,284.9999999999996,248.00000000000006,166.99999999999952
74,309.99999999999983,32.00000000000006,285.00000000000097,248.00000000000097,167.00000000000009
75,309.99999999999994,32.000000000000014,285.00000000000057,247.99999999999991,166.9999999999999
76,309.9999999999996,31.999999999999954,284.99999999999983,247.99999999999983,167.0000000000005
77,310.0,32.00000000000004,284.9999999999984,248.0000000000002,166.9999999999998
78,309.99999999999926,31.999999999999957,285.00000000000057,247.9999999999996,167.00000000000074
79,309.9999999999981,32.00000000000001,284.9999999999993,247.99999999999994,167.00000000000026
80,310.00000000000045,32.00000000000011,284.9999999999997,248.00000000000168,166.9999999999998
81,309.9999999999996,31.99999999999983,285.00000000000045,248.00000000000063,166.9999999999993
82,310.0000000000003,31.999999999999996,285.00000000000057,247.9999999999998,166.99999999999994
83,309.9999999999992,31.999999999999837,284.99999999999943,248.0000000000007,167.00000000000057
84,310.00000000000074,32.00000000000003,284.9999999999995,247.99999999999946,166.99999999999895
85,310.0000000000007,32.000000000000014,284.9999999999994,248.00000000000125,167.00000000000063
86,310.00000000000483,31.99999999999985,284.9999999999979,247.9999999999996,167.00000000000048
87,310.00000000000097,32.00000000000019,285.0000000000004,248.00000000000108,167.00000000000068
88,310.0000000000028,32.00000000000008,284.9999999999996,247.99999999999932,166.99999999999937
89,309.9999999999989,31.999999999999837,284.9999999999993,248.00000000000065,166.9999999999992
90,309.99999999999926,31.999999999999964,285.0000000000012,248.00000000000222,166.99999999999977
91,309.99999999999926,32.00000000000011,284.9999999999997,248.00000000000097,167.00000000000023
92,309.99999999999955,32.000000000000014,284.9999999999989,247.99999999999878,167.0000000000008
93,309.9999999999985,32.0000000000001,285.000000000003,248.00000000000077,167.00000000000136
94,309.9999999999998,31.999999999999755,285.0000000000033,248.00000000000173,167.00000000000202
95,310.0000000000003,31.999999999999872,284.9999999999999,247.9999999999978,166.9999999999987
96,310.00000000000097,31.999999999999684,285.00000000000057,247.99999999999974,166.99999999999903
97,310.000000000002,31.99999999999976,284.9999999999989,248.00000000000085,167.00000000000077
98,309.99999999999716,32.00000000000006,284.9999999999994,248.00000000000057,166.99999999999858
99,310.0000000000012,32.000000000000064,284.99999999999875,248.00000000000063,166.9999999999987
100,309.99999999999915,32.00000000000001,285.0000000000031,248.00000000000156,167.00000000000048
101,309.9999999999988,32.00000000000004,284.99999999999903,248.00000000000225,167.00000000000188
102,309.9999999999981,31.99999999999997,285.0000000000024,248.0000000000005,167.00000000000037
103,309.9999999999995,31.99999999999993,285.0000000000018,247.9999999999977,166.99999999999906
104,310.0000000000017,31.999999999999858,285.00000000000085,247.99999999999744,167.00000000000105
105,310.00000000000034,31.999999999999908,285.00000000000114,247.99999999999812,167.00000000000142
106,309.9999999999969,31.999999999999943,285.00000000000347,247.99999999999991,166.9999999999999
107,310.00000000000045,31.9999999999999,284.99999999999955,248.00000000000054,167.000000000002
108,310.00000000000057,32.00000000000021,284.9999999999998,247.99999999999804,167.00000000000023
109,309.9999999999975,32.00000000000014,284.99999999999847,247.99999999999957,167.0000000000003
110,310.00000000000114,32.00000000000012,285.00000000000017,248.00000000000063,166.99999999999807
111,310.0,32.00000000000024,284.99999999999886,247.99999999999926,166.99999999999955
112,309.9999999999985,31.999999999999773,284.9999999999982,247.9999999999983,167.0000000000011
113,309.9999999999977,32.00000000000026,284.9999999999997,248.00000000000276,166.99999999999926
114,310.0000000000027,31.999999999999677,285.00000000000375,247.99999999999972,167.00000000000034
115,310.000000000001,31.999999999999982,285.000000000001,247.999999999999,166.99999999999898
116,309.99999999999915,32.000000000000064,285.0000000000002,248.00000000000188,166.99999999999977
117,309.9999999999996,32.00000000000007,285.0000000000002,248.0000000000008,166.99999999999926
118,310.00000000000017,32.00000000000036,284.99999999999943,248.00000000000054,167.0000000000007
119,310.00000000000006,31.999999999999915,284.99999999999903,248.00000000000108,167.0000000000007
120,310.0000000000004,32.00000000000001,284.99999999999966,248.00000000000063,166.99999999999943
121,310.00000000000006,31.999999999999975,285.0000000000009,248.00000000000028,167.00000000000003
122,310.0000000000001,32.000000000000064,284.9999999999992,247.99999999999972,167.00000000000003
123,310.0000000000006,32.000000000000036,285.0000000000002,248.00000000000048,166.99999999999977
124,310.0000000000004,31.999999999999915,284.99999999999926,247.99999999999986,166.99999999999955
125,309.9999999999993,32.000000000000064,285.0000000000011,247.99999999999997,167.0000000000005
126,310.0000000000004,32.00000000000005,285.0000000000006,247.99999999999926,166.99999999999997
127,309.99999999999983,32.000000000000085,285.00000000000006,248.00000000000043,167.0000000000002
128,309.99999999999903,32.00000000000003,285.00000000000034,248.00000000000045,167.00000000000009
129,309.99999999999983,31.999999999999964,285.00000000000097,247.99999999999918,166.99999999999972
130,309.99999999999966,32.00000000000003,284.99999999999926,248.00000000000014,166.99999999999977
131,310.00000000000006,31.999999999999986,285.0000000000006,247.99999999999966,167.0000000000002
132,310.00000000000006,32.0,285.0000000000004,248.0000000000002,167.00000000000009
133,310.0000000000009,32.00000000000001,284.9999999999998,247.99999999999923,167.0000000000003
134,309.99999999999955,32.0,284.9999999999993,248.00000000000009,166.99999999999974
135,309.9999999999997,31.999999999999954,284.99999999999994,247.99999999999991,167.00000000000009
136,310.00000000000034,32.00000000000001,284.9999999999998,248.00000000000034,166.99999999999963
137,310.00000000000034,32.00000000000004,284.9999999999996,248.0000000000001,166.99999999999966
138,310.0,32.00000000000002,285.0000000000004,247.99999999999906,166.99999999999963
139,310.00000000000017,31.99999999999999,285.0000000000003,247.99999999999972,166.9999999999998
140,309.99999999999983,32.0,285.0000000000003,248.0000000000003,167.0
141,310.0000000000009,32.00000000000003,285.0000000000002,248.0000000000003,167.00000000000006
142,309.99999999999966,31.999999999999904,284.99999999999994,247.99999999999937,167.00000000000045
143,309.9999999999996,31.999999999999947,284.99999999999966,247.99999999999972,167.00000000000006
144,310.0000000000002,32.000000000000014,284.9999999999995,247.99999999999966,166.9999999999999
145,310.00000000000085,31.99999999999996,284.9999999999994,248.00000000000028,166.99999999999977
146,309.9999999999995,32.00000000000007,284.99999999999966,247.99999999999946,166.99999999999983
147,309.99999999999983,32.0,284.9999999999999,248.00000000000028,166.9999999999999
148,309.9999999999996,32.000000000000014,285.00000000000045,247.99999999999991,166.99999999999986
149,310.0000000000003,32.00000000000004,284.9999999999998,247.9999999999995,166.99999999999986
150,310.00000000000017,32.00000000000004,285.0000000000004,247.9999999999994,167.0000000000003
151,310.00000000000057,32.00000000000002,285.00000000000006,248.00000000000023,167.00000000000003
152,309.99999999999983,32.00000000000002,285.0000000000007,247.99999999999963,166.9999999999997
153,310.00000000000034,32.00000000000012,284.99999999999966,248.00000000000026,167.0
154,310.00000000000045,31.999999999999954,285.00000000000057,247.99999999999986,166.99999999999972
155,309.9999999999996,32.00000000000005,285.0,247.99999999999997,167.0000000000002
156,310.00000000000034,32.00000000000003,284.9999999999995,248.00000000000017,167.0000000000002
157,310.0000000000004,31.99999999999996,284.9999999999998,247.99999999999977,166.99999999999997
158,310.0000000000008,31.999999999999922,285.0000000000004,247.99999999999946,166.99999999999994
159,309.9999999999997,31.999999999999968,285.00000000000006,248.00000000000026,166.99999999999974
160,309.9999999999997,32.00000000000004,285.00000000000045,248.0000000000002,166.9999999999998
161,309.99999999999966,32.000000000000014,284.99999999999994,248.00000000000034,167.0000000000003
162,309.9999999999994,32.000000000000114,284.99999999999983,247.99999999999997,167.0000000000001
163,310.0,31.99999999999995,284.99999999999926,247.99999999999963,166.99999999999991
164,310.0000000000005,31.999999999999947,285.00000000000074,247.99999999999972,167.00000000000057
165,310.00000000000045,32.00000000000003,285.00000000000017,247.99999999999997,167.00000000000068
166,310.00000000000006,32.00000000000001,285.00000000000045,247.99999999999963,166.99999999999997
167,310.00000000000006,32.000000000000085,285.00000000000097,248.0000000000004,167.00000000000028
168,310.0,31.999999999999982,285.00000000000017,247.99999999999974,167.0
169,310.00000000000006,31.99999999999996,285.00000000000045,248.00000000000014,167.00000000000017
170,310.0000000000008,31.999999999999886,284.9999999999997,248.00000000000117,167.00000000000034
